settingsFile;InputVideo; Frame#; GaussMean;GaussStdDev;GaussMixProp;Goodness-Of-Fit Value;kalmanGaussMean;kalmanGaussStdDev;kalmanGaussMixProp;Rain Intensity;Kalman Rain Intensity
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 20; 8.869766;4.445835;0.111892;0.144752;0.000000;0.000000;0.000000;19830.801318;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 21; 10.178701;5.077464;0.163489;0.128575;0.000000;0.000000;0.000000;30323.708982;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 22; 4.651997;2.936405;0.138144;0.091479;0.000000;0.000000;0.000000;24444.398068;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 23; 5.045068;2.790344;0.144418;0.105359;0.000000;0.000000;0.000000;27042.868052;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 24; 5.135506;2.849450;0.126783;0.091195;0.000000;0.000000;0.000000;24831.789343;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 25; 28.944276;18.486400;0.129890;0.082632;0.000000;0.000000;0.000000;26547.492391;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 26; 8.058950;1.964189;0.103954;0.083890;0.000000;0.000000;0.000000;21868.869021;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 27; 9.327262;0.538124;0.105992;0.061102;0.000000;0.000000;0.000000;26157.142891;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 28; 11.328444;3.117285;0.139784;0.070373;0.000000;0.000000;0.000000;32598.977286;0.000000
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 29; 15.595965;6.185338;0.246353;0.052066;14.856820;5.892194;0.234677;61298.565571;58393.420283
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 30; 15.598473;6.408869;0.215421;0.049987;16.393795;6.697677;0.231688;53881.034332;57949.765512
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 31; 15.985666;6.495355;0.163925;0.077377;16.393795;6.697677;0.231688;44697.177149;63173.907325
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 32; 15.524159;6.343131;0.164448;0.074648;16.393795;6.697677;0.231688;43953.440861;61925.331520
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 33; 36.748749;20.288502;0.173840;0.080221;16.393795;6.697677;0.231688;45709.428976;60919.976421
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 34; 30.684396;18.770278;0.186365;0.086368;16.393795;6.697677;0.231688;46605.307876;57939.285563
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 35; 32.135808;19.133025;0.174213;0.090410;16.393795;6.697677;0.231688;42112.764895;56006.259789
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 36; 33.721334;18.834235;0.232346;0.078097;16.393795;6.697677;0.231688;79532.006320;79306.578951
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 37; 36.827590;18.437940;0.211947;0.053516;33.116778;16.235741;0.220673;73057.835030;76065.866684
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 38; 34.121706;17.656233;0.237339;0.058737;36.962148;18.979646;0.233438;85650.845508;84243.008695
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 39; 34.977253;16.899633;0.198976;0.042801;38.437572;19.271293;0.214127;74544.942594;80221.009880
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 40; 35.357954;13.771767;0.244529;0.057462;38.669542;17.096933;0.231485;96414.087247;91271.108766
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 41; 34.073113;12.899463;0.238073;0.055935;37.405022;15.079884;0.237235;97013.244249;96671.768558
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 42; 31.655129;12.448747;0.268543;0.045630;34.821913;13.548068;0.257505;108538.318337;104077.029496
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 43; 32.548278;12.364493;0.266181;0.049263;33.612346;12.632420;0.266903;106839.193053;107128.925574
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 44; 33.778453;11.454487;0.256690;0.052051;33.596002;11.665260;0.265230;103069.784237;106499.131560
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 45; 32.234505;12.462665;0.189186;0.035161;32.733866;11.796953;0.223741;69718.006848;82451.923539
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 46; 30.915817;11.030885;0.151184;0.063654;32.733866;11.796953;0.223741;57924.231680;85723.757098
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 47; 31.295405;10.968340;0.145810;0.075634;32.733866;11.796953;0.223741;56513.487204;86718.404498
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 48; 14.136530;7.135684;0.137635;0.077919;32.733866;11.796953;0.223741;62596.993043;101758.575868
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 49; 28.878659;17.985299;0.136895;0.069983;32.733866;11.796953;0.223741;60521.476438;98916.349550
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 50; 32.159564;17.452402;0.144329;0.065657;32.733866;11.796953;0.223741;61586.589618;95472.616443
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 51; 10.127093;4.652718;0.090412;0.065488;32.733866;11.796953;0.223741;38519.365229;95323.176487
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 52; 9.667724;4.702165;0.090008;0.081041;32.733866;11.796953;0.223741;39278.875744;97638.801148
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 53; 6.835576;1.795858;0.058026;0.109468;32.733866;11.796953;0.223741;24054.651976;92752.525276
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 54; 8.718636;3.429319;0.067909;0.126865;32.733866;11.796953;0.223741;29021.366937;95617.664502
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 55; 7.564024;1.331067;0.076764;0.092990;32.733866;11.796953;0.223741;32871.985687;95810.542733
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 56; 8.000000;0.000000;0.042920;0.104435;32.733866;11.796953;0.223741;17465.141349;91046.059205
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 57; 8.045963;1.418193;0.068062;0.105034;32.733866;11.796953;0.223741;26526.582992;87200.676025
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 58; 8.474484;1.942996;0.081754;0.099584;32.733866;11.796953;0.223741;33129.313782;90666.993116
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 59; 8.385607;1.511370;0.078571;0.091042;32.733866;11.796953;0.223741;32035.347162;91224.555749
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 60; 8.097872;4.621755;0.078993;0.070729;32.733866;11.796953;0.223741;34130.674434;96672.818788
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 61; 7.953317;4.956551;0.064067;0.073146;32.733866;11.796953;0.223741;27597.850645;96380.657417
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 62; 7.727297;4.617517;0.090353;0.087427;32.733866;11.796953;0.223741;38899.113540;96325.578355
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 63; 9.028327;4.885445;0.102675;0.079588;32.733866;11.796953;0.223741;44947.046698;97944.869615
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 64; 8.713332;4.818111;0.105395;0.078377;32.733866;11.796953;0.223741;46237.409316;98156.717307
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 65; 23.876436;14.843455;0.074811;0.069346;32.733866;11.796953;0.223741;30930.903949;92506.374547
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 66; 9.027104;4.479836;0.063126;0.070318;32.733866;11.796953;0.223741;25571.885749;90636.450414
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 67; 11.399791;5.746386;0.055664;0.073901;32.733866;11.796953;0.223741;21331.857270;85742.998940
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 68; 9.096956;5.360501;0.058163;0.074137;32.733866;11.796953;0.223741;22390.630815;86132.462438
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 69; 23.605073;10.131826;0.001158;0.082209;32.733866;11.796953;0.223741;431.724838;83442.791270
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 70; 12.592252;5.513138;0.052444;0.091500;32.733866;11.796953;0.223741;20579.233971;87797.055583
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 71; 8.079678;4.492204;0.054300;0.091091;32.733866;11.796953;0.223741;21362.125996;88021.985961
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 72; 11.306926;1.011346;0.083993;0.070071;32.733866;11.796953;0.223741;34924.869243;93033.325117
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 73; 14.286182;3.653780;0.155887;0.073603;32.733866;11.796953;0.223741;71050.999853;101977.776076
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 74; 14.514029;4.100620;0.152970;0.078278;32.733866;11.796953;0.223741;71471.780652;104537.716973
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 75; 14.694097;4.437863;0.145287;0.122802;32.733866;11.796953;0.223741;67713.580861;104278.810178
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 76; 19.453445;7.513071;0.144981;0.137337;32.733866;11.796953;0.223741;63718.011189;98332.167218
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 77; 149.000000;0.000000;0.120230;0.118407;32.733866;11.796953;0.223741;60983.350821;113486.759593
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 78; 29.223977;0.431364;0.063922;0.157703;32.733866;11.796953;0.223741;33546.897962;117422.384084
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 79; 149.000000;0.000000;0.126053;0.113368;32.733866;11.796953;0.223741;63314.806589;112382.473528
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 80; 149.000000;0.000000;0.126656;0.142111;32.733866;11.796953;0.223741;63307.378807;111834.038821
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 81; 149.000000;0.000000;0.126723;0.145122;32.733866;11.796953;0.223741;63346.670711;111844.801799
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 82; 154.645458;11.272095;0.178002;0.102391;32.733866;11.796953;0.223741;81608.586090;102578.604318
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 83; 149.000000;0.000000;0.148227;0.090355;32.733866;11.796953;0.223741;64197.584571;96903.183290
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 84; 149.000000;0.000000;0.139492;0.094055;32.733866;11.796953;0.223741;63282.006681;101502.370825
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 85; 149.000000;0.000000;0.135176;0.107468;32.733866;11.796953;0.223741;61197.160012;101292.335785
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 86; 149.000000;0.000000;0.142904;0.097204;32.733866;11.796953;0.223741;63300.126782;99107.344339
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 87; 149.000000;0.000000;0.136276;0.103038;32.733866;11.796953;0.223741;61149.939864;100397.309428
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 88; 149.000000;0.000000;0.138281;0.111786;32.733866;11.796953;0.223741;61261.564926;99121.964356
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 89; 149.000000;0.000000;0.143819;0.106528;32.733866;11.796953;0.223741;63349.385863;98553.798239
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 90; 30.921045;2.711487;0.059033;0.139226;32.733866;11.796953;0.223741;27777.510377;105278.737384
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 91; 26.583770;7.013322;0.147007;0.129563;32.733866;11.796953;0.223741;70263.220646;106938.691884
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 92; 30.705148;2.445308;0.090250;0.128708;32.733866;11.796953;0.223741;42375.522982;105054.556408
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 93; 22.650520;10.570368;0.214583;0.067900;32.733866;11.796953;0.223741;82275.750154;85787.151288
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 94; 22.544287;10.590508;0.220187;0.076670;32.733866;11.796953;0.223741;84861.121491;86231.041600
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 95; 21.227194;11.049282;0.246976;0.065425;32.733866;11.796953;0.223741;95448.146131;86468.647282
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 96; 20.294251;10.618357;0.216709;0.062558;32.733866;11.796953;0.223741;82144.060848;84809.525620
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 97; 21.588021;10.710661;0.203243;0.066345;32.733866;11.796953;0.223741;75730.843992;83368.706408
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 98; 24.101487;10.588290;0.129606;0.053344;27.565170;10.905532;0.164692;48800.109784;62011.104286
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 99; 23.838105;10.332510;0.140236;0.056184;24.521081;10.316453;0.138722;53194.003506;52619.773915
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 100; 21.949400;11.630573;0.142957;0.052963;22.004705;10.821730;0.129651;51393.257572;46609.778285
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 101; 20.559831;11.703815;0.162507;0.055804;20.128421;11.243352;0.139859;57445.035566;49439.402814
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 102; 22.364857;10.619307;0.172247;0.046772;20.469027;10.888804;0.154449;58829.546137;52750.656367
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 103; 23.162628;10.222210;0.182322;0.047268;21.463320;10.454306;0.170084;60745.445209;56667.913146
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 104; 21.612925;10.682993;0.195545;0.053873;21.335882;10.489724;0.186838;62714.461562;59921.985600
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 105; 22.154265;10.093948;0.158599;0.050592;21.651987;10.203819;0.174335;52496.610241;57705.344976
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 106; 27.901467;3.440699;0.068484;0.155346;21.651987;10.203819;0.174335;25569.512168;65090.141545
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 107; 27.713630;1.654251;0.050216;0.132434;21.651987;10.203819;0.174335;18233.294609;63300.479846
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 108; 9.267588;6.541095;0.053413;0.154698;21.651987;10.203819;0.174335;17705.912919;57790.721375
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 109; 18.373684;11.118766;0.068077;0.151378;21.651987;10.203819;0.174335;22507.689591;57638.884143
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 110; 29.282537;0.542770;0.031648;0.140520;21.651987;10.203819;0.174335;11224.215505;61829.633339
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 111; 29.282864;0.541530;0.031304;0.141169;21.651987;10.203819;0.174335;11183.106301;62278.944074
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 112; 11.291276;7.050479;0.042685;0.159707;21.651987;10.203819;0.174335;14499.655777;59219.164299
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 113; 30.186034;1.723026;0.000011;0.194842;21.651987;10.203819;0.174335;4.079278;63020.488077
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 114; 177.000000;0.000000;0.125245;0.092664;21.651987;10.203819;0.174335;42591.952125;59286.137305
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 115; 177.000000;0.000000;0.123300;0.090754;21.651987;10.203819;0.174335;41011.216159;57985.963395
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 116; 19.597325;9.065628;0.000000;0.162026;21.651987;10.203819;0.174335;0.014131;60500.655622
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 117; 175.920745;1.589550;0.207877;0.069319;21.651987;10.203819;0.174335;72891.410179;61130.015727
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 118; 175.917257;1.594180;0.204433;0.065819;21.651987;10.203819;0.174335;72769.836670;62056.244991
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 119; 176.061413;1.314175;0.226518;0.089786;21.651987;10.203819;0.174335;79931.946295;61517.924659
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 120; 45.000000;0.000000;0.075931;0.133187;21.651987;10.203819;0.174335;33236.481915;76310.343601
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 121; 45.000000;0.000000;0.081601;0.138651;21.651987;10.203819;0.174335;33380.861707;71315.571120
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 122; 33.385217;8.255990;0.109716;0.058101;28.381443;8.998060;0.137568;35491.095786;44500.559743
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 123; 41.080237;4.745946;0.135561;0.076499;28.381443;8.998060;0.137568;44556.451381;45215.998330
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 124; 41.787797;4.546290;0.112207;0.075263;28.381443;8.998060;0.137568;36083.784889;44239.134889
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 125; 42.182343;4.766359;0.113112;0.084075;28.381443;8.998060;0.137568;37387.828910;45471.411385
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 126; 34.275122;7.457919;0.069571;0.072499;28.381443;8.998060;0.137568;20570.749476;40676.015916
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 127; 39.993353;4.095512;0.092446;0.071883;28.381443;8.998060;0.137568;27924.803100;41554.531860
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 128; 37.000000;0.000000;0.049491;0.097405;28.381443;8.998060;0.137568;14180.919331;39418.091500
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 129; 20.633035;11.802464;0.196687;0.072746;28.381443;8.998060;0.137568;66418.495380;46454.607647
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 130; 12.000000;0.000000;0.101349;0.124176;28.381443;8.998060;0.137568;30971.003733;42039.131879
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid1.avi/testVid1.avi_Settings.txt;testVid1.avi; 131; 11.335127;3.932148;0.131893;0.074639;28.381443;8.998060;0.137568;43314.807955;45178.456132
