settingsFile;InputVideo; Frame#; GaussMean;GaussStdDev;GaussMixProp;Goodness-Of-Fit Value;kalmanGaussMean;kalmanGaussStdDev;kalmanGaussMixProp;Rain Intensity;Kalman Rain Intensity
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 376; 97.000000;0.000000;0.074531;0.153867;86.475077;2.442712;0.249332;26172.442038;87555.932984
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 377; 94.659064;3.148815;0.163159;0.132907;86.475077;2.442712;0.249332;60626.383833;92646.107126
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 378; 97.000000;0.000000;0.083238;0.121296;86.475077;2.442712;0.249332;28100.536932;84172.666625
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 379; 96.388599;1.888457;0.139728;0.087626;86.475077;2.442712;0.249332;43745.511474;78059.634948
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 380; 97.000000;0.000000;0.086702;0.097879;86.475077;2.442712;0.249332;28091.518968;80783.312995
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 381; 97.000000;0.000000;0.081729;0.070454;86.475077;2.442712;0.249332;28130.062846;85816.571444
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 382; 97.000000;0.000000;0.079855;0.068031;86.475077;2.442712;0.249332;28074.644493;87657.944175
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 383; 97.000000;0.000000;0.073836;0.064237;86.475077;2.442712;0.249332;26257.301946;88666.768351
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 384; 77.000000;0.000000;0.087541;0.073542;86.475077;2.442712;0.249332;26777.697773;76267.742945
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 385; 77.000000;0.000000;0.087406;0.139559;86.475077;2.442712;0.249332;26802.391934;76455.955598
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 386; 109.890398;28.829815;0.173527;0.119992;86.475077;2.442712;0.249332;60782.033066;87334.639461
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 387; 113.994903;28.558758;0.114106;0.125134;86.475077;2.442712;0.249332;40623.529244;88765.713836
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 388; 138.000000;0.000000;0.163196;0.067816;86.475077;2.442712;0.249332;52680.589620;80485.892563
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 389; 138.000000;0.000000;0.165027;0.067900;86.475077;2.442712;0.249332;52726.068790;79661.585525
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 390; 138.000000;0.000000;0.167003;0.083508;86.475077;2.442712;0.249332;52724.585057;78716.493015
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 391; 138.000000;0.000000;0.156980;0.102738;86.475077;2.442712;0.249332;52616.172649;83570.566382
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 392; 138.000000;0.000000;0.149543;0.128213;86.475077;2.442712;0.249332;54347.578437;90613.414960
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 393; 138.000000;0.000000;0.153802;0.109412;86.475077;2.442712;0.249332;54331.467724;88077.943635
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 394; 138.000000;0.000000;0.140398;0.127037;86.475077;2.442712;0.249332;54326.734356;96478.524763
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 395; 139.802091;4.110028;0.144489;0.088635;86.475077;2.442712;0.249332;55932.380710;96517.464136
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 396; 70.403339;4.221608;0.047883;0.109923;86.475077;2.442712;0.249332;16859.425489;87788.928713
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 397; 70.867034;3.918392;0.051834;0.132801;86.475077;2.442712;0.249332;17275.992480;83101.078406
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 398; 67.998410;0.040590;0.067627;0.062495;86.475077;2.442712;0.249332;20378.651928;75133.005250
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 399; 107.201090;30.485787;0.031670;0.091868;86.475077;2.442712;0.249332;9750.580261;76763.463328
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 400; 159.249210;13.069694;0.092449;0.094117;86.475077;2.442712;0.249332;26287.072796;70895.404927
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 401; 143.421899;14.033592;0.047513;0.077223;86.475077;2.442712;0.249332;15186.123753;79690.844755
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 402; 110.828022;8.088166;0.027451;0.071002;86.475077;2.442712;0.249332;8534.762700;77519.233678
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 403; 78.899586;15.353462;0.021498;0.078404;86.475077;2.442712;0.249332;6457.580702;74893.462312
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 404; 68.000000;0.000000;0.061139;0.088635;86.475077;2.442712;0.249332;17945.504824;73184.375992
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 405; 85.882446;17.398645;0.068051;0.086059;86.475077;2.442712;0.249332;19824.919897;72636.440091
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 406; 92.567049;14.115716;0.048190;0.093777;86.475077;2.442712;0.249332;14326.743442;74125.028817
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 407; 63.386864;3.408814;0.093605;0.057158;65.908660;2.878479;0.165837;29044.351695;51456.850499
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 408; 68.000000;0.000000;0.048123;0.148068;65.908660;2.878479;0.165837;16295.527494;56155.823099
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 409; 79.392815;14.026594;0.067010;0.115554;65.908660;2.878479;0.165837;19985.166169;49459.564368
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 410; 70.775708;3.585155;0.103587;0.067913;65.908660;2.878479;0.165837;31048.043574;49706.121346
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 411; 69.742708;4.444680;0.128022;0.058678;60.388805;3.770108;0.135674;39675.264110;42046.846988
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 412; 71.027093;3.095460;0.116241;0.058823;60.723921;3.504792;0.114567;37815.589110;37270.948058
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 413; 84.680571;12.901708;0.166729;0.100033;60.723921;3.504792;0.114567;56937.369677;39124.013540
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 414; 87.566866;13.117206;0.175782;0.070125;60.723921;3.504792;0.114567;55817.849787;36379.611194
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 415; 166.000000;0.000000;0.098269;0.067625;60.723921;3.504792;0.114567;36894.580598;43013.571021
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 416; 165.904115;6.981106;0.133073;0.058156;117.832631;5.555191;0.115737;49534.627587;43081.499445
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 417; 93.000000;0.000000;0.082250;0.107734;117.832631;5.555191;0.115737;26090.763215;36713.155928
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 418; 93.000000;0.000000;0.085827;0.091035;117.832631;5.555191;0.115737;27709.899265;37366.766021
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 419; 95.962072;1.954337;0.237653;0.076544;117.832631;5.555191;0.115737;98005.801407;47729.033272
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 420; 158.110256;11.237833;0.195788;0.057034;147.292961;9.174007;0.156049;49368.145259;39347.918786
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 421; 160.727534;10.749087;0.234654;0.087190;147.292961;9.174007;0.156049;65288.519019;43417.982109
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 422; 159.051966;7.830945;0.073293;0.083570;147.292961;9.174007;0.156049;17739.608860;37769.690132
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 423; 141.000000;0.000000;0.086980;0.101768;147.292961;9.174007;0.156049;22421.633783;40226.128970
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 424; 94.008929;7.401268;0.088103;0.064931;147.292961;9.174007;0.156049;20393.312636;36120.793220
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 425; 92.435776;2.432299;0.086523;0.075779;147.292961;9.174007;0.156049;19989.029101;36051.215900
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 426; 92.572850;2.564516;0.080538;0.051452;124.054211;6.110290;0.114588;19575.469022;27851.565945
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 427; 97.017040;5.528603;0.076362;0.061851;124.054211;6.110290;0.114588;18799.211507;28209.837007
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 428; 94.846155;5.729151;0.091675;0.082491;124.054211;6.110290;0.114588;22181.837132;27725.878467
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 429; 58.000000;0.000000;0.185890;0.155583;124.054211;6.110290;0.114588;53984.813525;33278.001590
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 430; 95.100934;5.833466;0.080255;0.080793;124.054211;6.110290;0.114588;19315.549390;27578.660293
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 431; 96.582317;5.910676;0.107196;0.089734;124.054211;6.110290;0.114588;22683.580340;24247.804889
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 432; 98.812583;5.844777;0.074192;0.081727;124.054211;6.110290;0.114588;16401.229638;25331.362483
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 433; 178.698169;0.682007;0.085836;0.086111;124.054211;6.110290;0.114588;18636.123193;24878.680771
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 434; 141.051848;24.360016;0.003679;0.107583;124.054211;6.110290;0.114588;825.095769;25695.498062
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 435; 103.648202;8.368098;0.008779;0.102656;124.054211;6.110290;0.114588;2034.652622;26557.157466
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 436; 165.000000;0.000000;0.130407;0.074346;124.054211;6.110290;0.114588;36073.291584;31697.489817
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 437; 93.949206;6.051456;0.156414;0.075035;124.054211;6.110290;0.114588;39473.110989;28917.930052
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 438; 93.133731;5.732322;0.145191;0.084941;124.054211;6.110290;0.114588;36249.382520;28608.971625
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 439; 92.277566;4.821756;0.145006;0.108390;124.054211;6.110290;0.114588;37064.646478;29289.750667
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 440; 102.183703;0.724010;0.038920;0.100881;124.054211;6.110290;0.114588;9629.675823;28351.424833
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 441; 12.178802;2.314158;0.058836;0.061202;124.054211;6.110290;0.114588;14367.341941;27981.882762
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 442; 95.612511;5.953328;0.048917;0.091833;124.054211;6.110290;0.114588;13400.539912;31391.120113
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 443; 88.513737;8.846413;0.052347;0.121145;124.054211;6.110290;0.114588;14306.228533;31316.441626
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 444; 95.630431;3.516730;0.062283;0.096847;124.054211;6.110290;0.114588;14553.783011;26775.998557
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 445; 95.630942;3.409042;0.063730;0.097221;124.054211;6.110290;0.114588;14901.464104;26793.421957
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 446; 95.667870;3.548530;0.060465;0.126355;124.054211;6.110290;0.114588;14966.785435;28363.961514
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 447; 96.638462;3.267808;0.070407;0.137852;124.054211;6.110290;0.114588;17636.401122;28703.330271
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 448; 99.467148;0.524681;0.082583;0.123355;124.054211;6.110290;0.114588;22574.284452;31323.112856
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 449; 99.404474;0.503861;0.074580;0.125668;124.054211;6.110290;0.114588;19243.898603;29567.152459
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 450; 97.480067;2.574879;0.051424;0.088639;124.054211;6.110290;0.114588;13155.154455;29313.628941
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 451; 97.207579;2.805591;0.053299;0.083956;124.054211;6.110290;0.114588;13565.197068;29164.252432
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 452; 96.279736;3.720574;0.049363;0.085632;124.054211;6.110290;0.114588;12613.368389;29279.806290
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 453; 2.000000;0.000000;0.146784;0.075881;124.054211;6.110290;0.114588;40244.077208;31416.925402
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 454; 93.301600;0.618410;0.047023;0.088183;124.054211;6.110290;0.114588;11463.564040;27935.328260
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 455; 93.448156;0.656273;0.030510;0.094952;124.054211;6.110290;0.114588;8291.377156;31140.841618
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 456; 103.817640;1.560098;0.035365;0.080070;124.054211;6.110290;0.114588;8848.941410;28672.384940
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 457; 163.169942;7.539555;0.009468;0.080136;124.054211;6.110290;0.114588;2286.881530;27678.321495
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 458; 9.000000;0.000000;0.118498;0.077634;124.054211;6.110290;0.114588;32121.417178;31061.672007
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 459; 9.000000;0.000000;0.120461;0.078670;124.054211;6.110290;0.114588;31791.666943;30241.673248
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 460; 92.041819;1.848812;0.022391;0.137574;124.054211;6.110290;0.114588;6194.959410;31703.422168
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 461; 129.886247;26.933583;0.000001;0.130392;124.054211;6.110290;0.114588;0.382717;31805.134994
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 462; 65.197344;45.236543;0.000000;0.210302;124.054211;6.110290;0.114588;0.000197;38927.866505
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 463; 140.259538;24.480123;0.000000;0.142621;124.054211;6.110290;0.114588;0.091931;32833.868291
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 464; 97.436073;8.055380;0.000803;0.145319;124.054211;6.110290;0.114588;232.070510;33108.544952
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 465; 9.000000;0.000000;0.098828;0.072552;124.054211;6.110290;0.114588;29378.602708;34063.737085
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 466; 7.777677;3.423644;0.182921;0.065504;124.054211;6.110290;0.114588;54552.356754;34173.558391
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 467; 87.000000;0.000000;0.048965;0.164571;124.054211;6.110290;0.114588;14631.957988;34241.861527
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 468; 9.000000;0.000000;0.118410;0.074184;124.054211;6.110290;0.114588;32479.780071;31431.412314
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 469; 72.797201;46.115113;0.000000;0.151980;124.054211;6.110290;0.114588;0.000007;34577.267121
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 470; 9.000000;0.000000;0.106044;0.127040;124.054211;6.110290;0.114588;29482.845214;31858.256628
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 471; 169.659597;6.321975;0.000022;0.165549;124.054211;6.110290;0.114588;6.186209;32877.985784
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 472; 98.000000;0.000000;0.065851;0.150921;124.054211;6.110290;0.114588;19989.828961;34784.576682
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 473; 66.163076;40.600238;0.000000;0.159511;124.054211;6.110290;0.114588;0.014371;32707.928979
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 474; 9.000000;0.000000;0.098830;0.074784;124.054211;6.110290;0.114588;27822.503319;32258.895217
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 475; 9.000000;0.000000;0.097985;0.093471;124.054211;6.110290;0.114588;29117.269061;34051.240439
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 476; 9.000000;0.000000;0.096531;0.071999;124.054211;6.110290;0.114588;27591.374650;32752.615851
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 477; 9.000000;0.000000;0.102211;0.068599;124.054211;6.110290;0.114588;29275.997497;32821.369516
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 478; 76.097076;11.151411;0.000042;0.151971;124.054211;6.110290;0.114588;12.205053;33137.970334
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 479; 110.000000;0.000000;0.146389;0.163014;124.054211;6.110290;0.114588;49796.617937;38979.097458
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 480; 97.000000;0.000000;0.045225;0.155827;124.054211;6.110290;0.114588;13487.972885;34174.894501
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 481; 85.430279;12.649987;0.001902;0.133166;124.054211;6.110290;0.114588;606.872462;36555.031069
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 482; 44.937225;30.817646;0.000000;0.143889;124.054211;6.110290;0.114588;0.081743;34708.083068
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 483; 9.000000;0.000000;0.102260;0.062730;124.054211;6.110290;0.114588;30823.087119;34539.031710
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 484; 9.000000;0.000000;0.106171;0.066993;124.054211;6.110290;0.114588;29571.154195;31915.737432
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 485; 9.000000;0.000000;0.103316;0.071587;124.054211;6.110290;0.114588;28435.858564;31538.387081
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 486; 9.000000;0.000000;0.101189;0.108557;124.054211;6.110290;0.114588;28406.327560;32168.037902
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 487; 9.000000;0.000000;0.095892;0.083929;124.054211;6.110290;0.114588;28657.843687;34245.459427
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 488; 9.000000;0.000000;0.097527;0.090130;124.054211;6.110290;0.114588;28724.724846;33749.837346
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 489; 9.000000;0.000000;0.093623;0.065332;124.054211;6.110290;0.114588;28466.359090;34841.116467
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 490; 9.000000;0.000000;0.099290;0.076395;124.054211;6.110290;0.114588;30057.466010;34688.683947
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 491; 66.531626;43.936376;0.000000;0.157126;124.054211;6.110290;0.114588;0.000585;34028.611280
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 492; 168.973083;1.352456;0.050991;0.162578;124.054211;6.110290;0.114588;15281.175002;34340.481926
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 493; 169.296359;2.789715;0.076520;0.147650;124.054211;6.110290;0.114588;23762.768523;35584.647961
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 494; 106.000000;0.000000;0.065426;0.130996;124.054211;6.110290;0.114588;21339.942697;37375.196416
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 495; 106.000000;0.000000;0.064992;0.136354;124.054211;6.110290;0.114588;21333.202371;37613.053052
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 496; 136.331214;23.432461;0.128075;0.069491;124.054211;6.110290;0.114588;43649.512971;39053.218937
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 497; 157.526896;11.973270;0.129368;0.083514;124.054211;6.110290;0.114588;43569.583976;38591.900745
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 498; 140.715775;22.763990;0.161458;0.074739;124.054211;6.110290;0.114588;55267.297453;39223.719153
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 499; 134.753514;24.047402;0.188989;0.070397;124.054211;6.110290;0.114588;62999.360813;38197.963598
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 500; 134.557309;24.066321;0.200866;0.072042;124.054211;6.110290;0.114588;66995.375405;38218.984648
D:/VAP_RainRemoval/BossuRainAnalysis/Output/testVid2.avi/testVid2.avi_Settings.txt;testVid2.avi; 501; 136.558397;22.381359;0.160509;0.064181;124.054211;6.110290;0.114588;55070.826687;39315.414099
